episode_num,season,Line_num,character,line
24,3,217,Morty,"Oh, geez, Rick, I-I-I don't want to die!"
24,3,218,Concerto,And now for the E-splat!
24,3,219,Rick,Jaguar!
24,3,220,Morty,"Who? Who was that, Rick?"
24,3,221,Rick,"That, Morty, is why you don't go to therapy."
25,3,1,Rick,"Don't let any of those things get away, Morty. If their DNA gets into Earth's food chain, our entire species could be sterilized."
25,3,2,Morty,Then why aren't we killing them?!
25,3,3,Rick,"Great. Next time I need a species sterilized, who's gonna do it for me? You?"
25,3,4,Morty,"Oh, Rick! I-Is that the Vindibeacon? We're being called to assemble by the Vindicators!"
25,3,5,Rick,"I refuse to answer a literal call to adventure, Morty. Let it go to voicemail!"
25,3,6,Morty,"Rick, the Vindicators only call when the universe itself is at stake! They're first line of defense against evil! They're the guardians of the unguarded!"
25,3,7,Rick,"They're the writers of their own press releases, Morty! They're a bunch of drama queens that spend an hour talking and twenty minutes jumping around while shit blows up. They're a phase. We did one, it was the big event of that summer. Let it die."
25,3,8,Morty,"I, Morty Smith, invoke my right to choose one in every ten Rick and Morty adventures.  Read 'em and weep."
25,3,9,Rick,God... fuckin' dammit!  Fine! But don't say I didn't warn you.
25,3,10,Morty,"Yes!  Vindicator command ship, beacon received! We're doing Vindicators Twoooooooooo!"
25,3,11,Rick,"Whoops! Uh, Morty, you might want to freeze some sperm."
25,3,12,Supernova,"Vindicators, Worldender is back..."
25,3,13,Supernova,"..and this time, he's out to end more than worlds. We have reason to believe his stronghold is located on..."
25,3,14,Rick,My balls.
25,3,15,Morty,Rick!
25,3,16,Supernova,"...the Terraneus system. Once in range, Million Ants will scan for pheromone activity, which should lead us to the location of the base."
25,3,17,Rick,"Oh, that's Million Ants. I can't see the ants over here. It just assumed that was, uh, Turd Man. Wiggly Turd Man."
25,3,18,Morty,"Rick, stop!"
25,3,19,Supernova,"Rick, you have something to add to the briefing?"
25,3,20,Rick,"Uh, yeah, just a few more design notes.  Um, this guy. The, uh... The, uh..."
25,3,21,Crocubot,I am Crocubot.
25,3,22,Rick,"Right, Crocubot. So, you're half-cold, unfeeling reptile, half-also cold, equally-unfeeling machine."
25,3,23,Crocubot,Yes.
25,3,24,Rick,"So, you're origin is what? Y-You fell into a vat of redundancy?"
25,3,25,Noob-Noob,Got damn!
25,3,26,Supernova,"Noob-Noob, we're having a briefing!  If I can continue, Rick. I anticipate sophisticated security measures. I trust you can be of service there."
25,3,27,Rick,"Well, let me check my list of powers and weaknesses. Ability to do anything... But only whenever I want... Yeah, that sounds like a job for me."
25,3,28,Alan,I wish he had the ability to check is attitude.
25,3,29,Rick,"Alan Rails, ladies and gentleman. After his parents' tragic death in a railroad accident, he gained the power to summon ghost trains. It's not all bad, though. They were spared having to see their grown son wear a whistle!"
25,3,30,Noob-Noob,Got damn!
25,3,31,Rick,"Thanks, Noob-Noob! This guy gets it."
25,3,32,Morty,"Vance Maximus, Renegade Star Soldier!"
25,3,33,Vance,Sorry I'm late. It was happy hour.
25,3,34,Morty,Happy hour.
25,3,35,Rick,"Uh, I was also late because of my drinking and mentioned it to zero applause."
25,3,36,Vance,"Rick Sanchez, Tinkerer of Terror. Man, that's hard to say. And... Morty, right?"
25,3,37,Morty,"Whoa, yeah!"
25,3,38,Vance,"I never forget a kid.  What do you say, Vindicators? Let's make this three for three?"
25,3,39,Morty,"Did he say ""three for three""?"
25,3,40,Rick,Did he say he never forgets a kid?
25,3,41,Morty,"You mean ""two for two"", right, Vance?"
25,3,42,Supernova,"Actually, we assembled a second time last summer to fight Doomnomitron."
25,3,43,Morty,"So, this is... Vindicators 3? And you guys did Vindicators 2... w-without us?"
25,3,44,Million Ants,I sense... insecurity.
25,3,45,Vance,Are you sure there's not just a picnic nearby.
25,3,46,Rick,"I guess he found his crowd. Pretty toothless stuff, guys."
25,3,47,Rick,"I hope you're happy with the adventure so far, Morty. These guys are even lamer than last time."
25,3,48,Morty,"We weren't here ""last time"", remember? They did a whole Vindicators without us. A bunch of them got killed, too. They lost Lady Katana, Calypso, Diablo Verde..."
25,3,49,Rick,"Yikes. Yeah, things did feel less diverse in there."
25,3,50,Morty,"This article says the reason we weren't involved was... ""personality conflicts""."
25,3,51,Rick,"Don't worry, Morty, they love you. Superheroes need a wide-eyed unremarkable to tag along and react to everything like it's mind-blowing."
25,3,52,Morty,I... think the personality conflict might have been... you.
25,3,53,Rick,"Jesus... How awesome is that? I mean, they wanted to not need me so bad, they murdered three innocent heroes of color, and they still had to bring me back?"
25,3,54,Morty,"Rick, since it's my adventure and all, could you do me a favor?"
25,3,55,Rick,"Uh, the adventure is the favor, Morty. Me sleeping on these linens is the favor. I mean, w-w-w-what--what are we vindicating? Comfort?"
25,3,56,Morty,"Rick, this really bums me out. It-It's embarrassing to find out these guys don't like us."
25,3,57,Rick,"Why? Morty,  I defeat gagoos more powerful than these guys every week."
25,3,58,Morty,"Yeah, but not heroes."
25,3,59,Rick,"Oh, please. They just call themselves heroes so they can..."
25,3,60,Morty,"I'm calling them that, Rick! They're my heroes! Mine!"
25,3,61,Rick,Huh... no accounting for taste. I'm gonna go get a drink.
25,3,62,PA System,"Good morning, Vindicators. Ship has arrived at Terraneus system. All Vindicators report to the... briefing room. The--The room from the, uh... the... Uh, it's the d--It's a different room than--than... conference room. I'm sorry, it's my first day as a PA system. First day jitters."
25,3,63,Morty,"Oh, God."
25,3,64,Supernova,"Good morning. Looks like your grandpa had a long night. Crocubot, why don't you escort Mr. Sanchez to a more comfortable spot so that someone can...  clean up his diarrhea."
25,3,65,Noob-Noob,"Whoa, I'm nervous about my first mission."
25,3,66,Supernova,"Actually, Noob-Noob, you have a new mission."
25,3,67,Noob-Noob,Got... damn.
25,3,68,Supernova,"Vindicators, prepare for arrival."
25,3,69,Vance,"Morty, the Vindicators and I had a chat this morning and I'm afraid we need to make a little change."
25,3,70,Morty,I-I totally get it. I-I'm so sorry.
25,3,71,Vance,You should be.  Running around in a yellow t-shirt like you're not one of us? Disgraceful.
25,3,72,Morty,I-I-I... I'm not a superhero.
25,3,73,Vance,"Cop a squat, chief.  Everyone in the universe is a hero. All you have to do is know the difference between good and bad, and root for good."
25,3,74,Morty,"Rick says ""good"" and ""bad"" are artificial constructs."
25,3,75,Vance,"Yeah, well, I get the feeling... he kind of needs that to be the case.  Not coming, Noob-Noob?"
25,3,76,Noob-Noob,"Ohh! No, uh, I... I got stuff to do here."
25,3,77,Vance,"Security drones, inbound."
25,3,78,Supernova,"Star Mother, grant me your wrath!"
25,3,79,Alan,All aboard!
25,3,80,Million Ants,Aah!  Gun turret.
25,3,81,Supernova,Are you all right?
25,3,82,Million Ants,Yes. I only lost 400 ants. My queen is laying more.  I am back to one million ants.
25,3,83,Supernova,Someone wake up Sanchez.
25,3,84,Rick,"Ugh! Oh, Christ..."
25,3,85,Supernova,"Rick, you're up."
25,3,86,Rick,Barely.
25,3,87,Supernova,"Rick, we're taking fire from an automated turret. Can you bring it offline?"
25,3,88,Rick,Uh-huh.
25,3,89,Rick,"Uh, my God, that's better."
25,3,90,Supernova,RICK!
25,3,91,Rick,"Hey, I can't help if I can't see."
25,3,92,Alan,I could've just used a ghost train.
25,3,93,Rick,"Really? You don't say. You would have used a ghost train?  Hey, everybody, the ghost train guy would have used a ghost train!"
25,3,94,Alan,"Man, fuck you."
25,3,95,Rick,"Is there coffee? Hey, Morty, can you be a pal? Grandpa left his coffee maker on the ship. Y-You know, the French press thing?"
25,3,96,Morty,Get it yourself.
25,3,97,Rick,"Little extra  snippy this morning, aren't you?"
25,3,98,Morty,"Just focus on the mission, all right?"
25,3,99,Rick,"Oh, oh, oh, I'm sorry. Oh, you're right. Ooh, real serious. Gotta take it real serious, huh?"
25,3,100,Alan,Son of a steam engine! They're all dead!
25,3,101,Crocubot,Why would Worldender do this to his own men... and several women?
25,3,102,Vance,"Well, he is the Worldender. The guy ends worlds. Kind of his thing."
25,3,103,Rick,"Ooh, real scared. Real fucking on alert, high alert over here."
25,3,104,Vance,What the FUCK?!
25,3,105,Supernova,It's Worldender! What happened to him?
25,3,106,Worldender,
25,3,107,Million Ants,I sense his life force is fading.
25,3,108,Rick,"Million Ants, ladies and gentleman! The ant colony with the power of two human eyes!"
25,3,109,Rick,"All right. Short mission, good mission. Remember when Alan wanted to use a ghost train? See you guys in Vindicators 4. Morty?"
25,3,110,Morty,"Rick, whoever did this is an even bigger threat than Worldender! We can't leave now!"
25,3,111,Supernova,He's right. This is far from over.
25,3,112,Rick,"Well, have fun with that. But Morty and I have to meet a comet girl, a monorail man, two assholes and a full alligator in, like, an hour."
25,3,113,Rick,Shit.
25,3,114,Million Ants,I sense the presence of a greater evil.
25,3,115,Drunk Rick,"Check, check, One, two. Okay, is it recording? Good. Hello, Vindicators. Welcome to your reckoning, babyyyyyyyy!!"
25,3,116,Rick,"Welp, it's official. I had too much to drink last night."
25,3,117,Drunk Rick,"If you guys are watching this, you're, you know, the Vindicators. So now that we know..."
25,3,118,Vance,"Rick? What's going on, buddy?"
25,3,119,Rick,"Obviously, I came here last night during a blackout."
25,3,120,Supernova,"Obviously? You came here and defeated our arch-nemesis while so drunk, you don't remember doing it? That's something obvious to you?"
25,3,121,Rick,"Look, I'm a lit-- little more complex than you guys and, no offense, but I've always suspected that a lot of what you do in a year could be knocked out in a couple of hours."
25,3,122,Drunk Rick,"...So I thought, why not just do your job for you so we can have a little fun game."
25,3,123,Morty,"Rick, is-is this a ""Saw"" thing? Are you seriously ""Saw""-ing the Vindicators?"
25,3,124,Rick,"Morty I'm a drunk, not a hack."
25,3,125,Drunk Rick,"If you break the rules, lose the game or try to leave, you will die. Like in  ""Sawwww""."
25,3,126,Rick,"Well, I-I-I think we've seen enough. I'll just figure out how to unplug this."
25,3,127,Drunk Rick,"Okay, here we go, room number one. The Vindicators are known throughout the galaxy, but do they know yourselves? Do you know yourselves? Match your... your shit, your... your gimmicks with your faces and y-you get it, it's a matching thing. And do it in three minutes, or you'll  all die."
25,3,128,Vance,Screw this. I'm not playing his game. I'm gonna find us a way out of here.
25,3,129,Rick,"Whoa, whoa, whoa. Hold on, Vance. He said you'd die if you tried to leave. That means there's booby traps."
25,3,130,Vance,Why are you acting like that's not you?!
25,3,131,Rick,"What part of ""blackout"" don't you understand? I thought you drank?"
25,3,132,Vance,"Like cool drinking! Like sexy drinking, not this psycho trailer-park shit!"
25,3,133,Morty,"Vance, stay calm..."
25,3,134,Vance,"Oh, so you're the leader now because we gave you a jacket?! You're the learning-disabled kid we do photo-ops with!"
25,3,135,Morty,"Okay, ouch, but..."
25,3,136,Vance,"Okay, this... this is triggering me. I need space. I-I need SPACE! FROM THIS!"
25,3,137,Alan,Give me one good reason why I shouldn't crush your windpipe!
25,3,138,Rick,Because my epidermis is laced with a nanofiber defense mesh.
25,3,139,Rick,"And because, like I said, I don't remember last night."
25,3,140,Alan,I told you not to invite this mummified motherfucker back!
25,3,141,Rick,"Alan, I'm not proud of what's happening here, but if you keep coming at me, there's gonna be another passenger on that ghost train."
25,3,142,Morty,Guys!  I've figured it out.
25,3,143,Drunk Rick,Congrats! You did it-- it!
25,3,144,Morty,It was a bit. All of the descriptors apply to all of you. Drunk Rick's point is that none of you are very special or different.  That's always his point.
25,3,145,Supernova,"Let's just get through this as quickly as possible. Then, we'll deal with the two of you."
25,3,146,Morty,The two of us?!  I hope you're proud of yourself!
25,3,147,Rick,"Uh, I kind of am. I saved the goddamn universe."
25,3,148,Morty,"That's not the issue, Rick!"
25,3,149,Rick,"Ahh, it would've been if I hadn't."
25,3,150,Drunk Rick,"The Vindicators say their job is... is to fight evil wherever it hides, but they don't... pick the location you'll... you'll never even hear them mention, because to fight darkness is to fight yourself."
25,3,151,Crocubot,"Oh, I know this! Dorian 5!"
25,3,152,Supernova,"Crocubot, don't!"
25,3,153,Crocubot,There's no other possible answer. My mechanical and reptilian logic are certain of it.
25,3,154,Rick,"Huh, I'm seeing more croc than bot here."
25,3,155,Supernova,Goddammit!
25,3,156,Morty,"Uh, what happened on Dorian 5?"
25,3,157,Supernova,Nothing!
25,3,158,Alan,Nothing?! We exterminated a planet!
25,3,159,Morty,"W-Wait, huh?"
25,3,160,Supernova,Doomnomitron was hiding there! He's a shapeshifter! Destroying Dorian 5 was the only way to kill him!
25,3,161,Drunk Rick,"Come on, guys, we're all thinking it. Don't...  Don't make me say it."
25,3,162,Morty,"Oh, o-okay. This again?"
25,3,163,Rick,"You know,  I could have made a device to detect Doomnomitron from orbit like  that."
25,3,164,Supernova,I'm not the one that didn't want you back. Alan was!
25,3,165,Alan,If you lay those deaths at my doorstep one more time...
25,3,166,Million Ants,Do not threaten her!
25,3,167,Drunk Rick,"Congrats, you did it!"
25,3,168,Supernova,What the hell is Is-ra-el?
25,3,169,Morty,I-It's just something Rick starts talking about whenever he's blackout drunk.
25,3,170,Rick,"W-What? In w--In w-w-what--In what way? Like, w-w-what's my point?"
25,3,171,Morty,"In a way that has no point! You just babble about defense budgets and the United Nations, and then you pass out!"
25,3,172,Rick,"So, to be clear, I sometimes reference the geopolitical complexities of the topic, which is not the same as going to an anti-Semitic place."
25,3,173,Million Ants,I have no stake in this.
25,3,174,Rick,"I don't either. I-I'm just saying, if anything, the drunk version of me is probably so supportive of Israel, he wants what's best for it and..."
25,3,175,Million Ants,"Hey, man, I'm not touching this. You do you."
25,3,176,Drunk Rick,"Aloha... means hello and goodbye in Hawaii. But, uh, aloha means... has nothing to do with this room.  I'm so fucking drunk. Ugh, okay, here's the deal. I-I want to rest my eyes for a little bit. I'm--I'm not going to sleep. I just... just need to rest my eye, so let's make this one simple. Just try to hit some three-pointers."
25,3,177,Drunk Rick,"let's say... you have to hit... five three-pointers in... five minutes or, I don't know, the whole place--the whole planet will get blown up with a n-neutrino bomb. And try to make it a-a lesson about yourselves like, like how... selfish you a-are, or something. Also, Hawaii."
25,3,178,Morty,"You guys hit the baskets. I'll disarm the drunkenly-improvised neutrino bomb. There's a 40% chance it's a dud, but y-you should still stay back."
25,3,179,Rick,"Morty, how many of these...?"
25,3,180,Morty,"Too many, Rick! Too many!"
25,3,181,Rick,"Man, I am really getting high-roaded today."
25,3,182,Drunk Rick,That's a three-pointer!
25,3,183,Alan,Nice shot.
25,3,184,Million Ants,Thank you.
25,3,185,Alan,You two make quite a team.
25,3,186,Supernova,We all do.
25,3,187,Alan,"Yeah, I guess."
25,3,188,Drunk Rick,That's a three-pointer!
25,3,189,Alan,But you guys have always had a... an unspoken bond.
25,3,190,Alan,"I mean, really unspoken. Like, ""let's-not-tell-my-husband"" unspoken."
25,3,191,Supernova,"We aren't married anymore, Alan."
25,3,192,Alan,"Sure, but were we married when you two were ""stranded"" on Delphi 6 for three days? Because I sensed something was weird when you can back. But what do I know about sensitivity? I'm just a phantom train conductor. You're the pile of ordinary bugs that fucked my wife!"
25,3,193,Drunk Rick,That's a three-pointer!
25,3,194,Rick,Where the fuck is the lead wire?!
25,3,195,Morty,"You always put it in the weirdest place! Um, uh, over here, maybe?"
25,3,196,Rick,"Jesus Christ, what a shitty neutrino bomb. It's a miracle I actually every destroy anything."
25,3,197,Morty,"Oh, I don't know. You managed to destroy just about everything today; the villains, the heroes, the lines between them, my childhood..."
25,3,198,Rick,"Thank you. I appreciate it, Morty. I know you were sucking the Kool-Aid out of the Vindicators' dicks, so the fact that I was right about them must be pretty hard to admit."
25,3,199,Morty,"Yeah, it is. You know why, Rick? Because when you're an asshole, it doesn't matter how right you are, nobody wants to give you the satisfaction."
25,3,200,Rick,"I know. Everyone wants people they like to be right. That's why popular people are fucking dumb. And why your pretentious, poorly-written, high-budget friends back there can eat a double-decker shit sandwich.  Disarmed."
25,3,201,Morty,Holy shit. You're jealous.
25,3,202,Supernova,YES! Is that what you want to hear?!
25,3,203,Alan,"Did it feel good?! Did you like his six million wriggling legs more than my tragedy-stricken, half-ghost, half-tumescent penis?!"
25,3,204,Drunk Rick,That's a three-pointer!
25,3,205,Morty,"Guys, stop! You're just proving my asshole grandpa right!"
25,3,206,Supernova,You wish this was about sex! We loved each other! We had a child together.
25,3,207,Alan,WHAT?!
25,3,208,Supernova,"I conceived a child with Million Ants and it died inside me because it as HALF A MILLION ANTS AND HALF COLLAPSING STAR! And yes, he was better than you!"
25,3,209,Alan,Yeah?
25,3,210,Million Ants,One million times better!
25,3,211,Alan,"ALL ABOOOOOOARD, MOTHERFUCKER!!!"
25,3,212,Supernova,STOP!
25,3,213,Rick,Oof! Didn't see that comin'.
25,3,214,Supernova,Is that sarcasm?!  I don't want you slipping away then this is over! All of these deaths are on your hands!
25,3,215,Rick,"Oh, come on, maybe a couple of them, but definitely not the train guy."
25,3,216,Supernova,All of them.
25,3,217,Rick,O-kayyy...
25,3,218,Drunk Rick,"Congrats, you did it!"
25,3,219,Drunk Rick,"All right, by now, I've been pretty clear that I think the Vindicators are  full of shit. But... you do have one thing I'll never have. And that thing is the only part of the Vindicators with any value to me. If you know what it is, place it on the platform. Guess wrong and the pla... planet will explode. And probably the solar system, 'cause I kind of fucking eyeballed the neutrino bombs on this one."
25,3,220,Supernova,"So what's the trick? Morty, you're the Drunk Rick expert."
25,3,221,Morty,"I think... no matter what we put on there, we die. He said it's the part of the Vindicators he values. That means nothing. He wants our last moment alive to be spent knowing how few fucks he gave."
25,3,222,Supernova,"Jesus! Okay, open to second opinions!"
25,3,223,Rick,I could--It could be Morty.
25,3,224,Morty,What?
25,3,225,Rick,"Hey, I don't know. I mean, look, when I get drunk, I get stupid and emotional and there's no logic to it. It's, like, possible I got so drunk, I felt like I was losing Morty to the Vindicators, and maybe this is my way of saying ""Okay, you can have him, but only if you know how important he is, otherwise I'll kill you."""
25,3,226,Million Ants,That is a... really specific guess.
25,3,227,Rick,"Look, I... there's nothing in the room but us. I'm just using logic to connect some dots. It's the best guess I've got."
25,3,228,Supernova,But you're betting our lives on it.
25,3,229,Morty,I'll cover that bet. I get it.
25,3,230,Rick,"Well, Morty, I think you're making that smirky face because you're misinterpreting the moment. I am not being coy about some hidden love for you. I want to be really clear that, if anyone has a better guess, like, if I gave you an amulet last night, or..."
25,3,231,Rick,"Oh, shit."
25,3,232,Drunk Rick,"Sorry, I'm... not good at goodbyes. It looks like I'm never gonna see you again. I can't really roll with the hero types, and I don't... th-they don't want me around. But I want... you to know, even if I didn't show it at the time, II really appreciated you sticking by me."
25,3,233,Drunk Rick,"Goddammit, why am I crying? It makes no sense."
25,3,234,Morty,
25,3,235,Drunk Rick,"Ugh, y-you're probably confused because we barely know each other..."
25,3,236,Morty,
25,3,237,Drunk Rick,"...but you really stuck your neck out  when you gave me props for my awesome jokes in the briefing room. Everybody else had their heads so far up their ass. Even my own grandson is like, ""Oh, the Vindicators are so cool."" I mean, he's a moron, it's their... demographic. But you're different, Noob-Noob."
25,3,238,Morty,...Motherfucker!
25,3,239,Drunk Rick,"You're fucking cool! And you're smart! And I bet we coulda hung out and shit! And I hope you get to be a full-fledged Vindicator! A-And d-do me a favor. Do-Don't let him know I... I got emotional. But you can tell him one thing. Tell him I said... Oh, fuck. Okay, I just shit myself. Okay, later."
25,3,240,Rick,"W--Dude, Morty, what happened i...?"
25,3,241,Morty,Shut up.
25,3,242,Million Ants,I sense this means we are not dying.
25,3,243,Supernova,Not all of us.
25,3,244,Million Ants,Sweetheart?
25,3,245,Supernova,"Just let Titty-Bean do this, Snuzzles. It's for the greater good."
25,3,246,Morty,Greater good?!
25,3,247,Rick,Titty-Bean?
25,3,248,Supernova,"It's like you said, Morty"
25,3,249,Morty,Never said that!
25,3,250,Supernova,It's the galaxy's faith in the Vindicators that keeps the galaxy secure!
25,3,251,Rick,"Yeah, I feel safer already."
25,3,252,Morty,No doubt. Who do we make the check out to?
25,3,253,Rick,"I'll say, we are gettin' some good licks in while choking to death."
25,3,254,Morty,Right?
25,3,255,Million Ants,"Titty-Bean, listen to me. When you came to me, I was merely a sentient colony of ants. It was your beliefs, your pursuit of justice, that taught me to be a man."
25,3,256,Supernova,When did it get so complicated?
25,3,257,Million Ants,Who knows? But we can make it simple again.
25,3,258,Supernova,You were always the romantic.  Which is why you can't leave either.
25,3,259,Supernova,"Goodbye, my love."
25,3,260,Rick,Damn! She double-crossed Snuzzles!
25,3,261,Supernova,Silence! I'm going to enjoy this...
25,3,262,Announcer,"Let's give a huge thanks to Rick Sanchez for killing Worldender, putting this awesome party together, and for booking one of the hottest talents out there"
25,3,263,Logic,"Aww, yeah!"
25,3,264,Rick,"Look at that. Geez, I must've planned a whole party. Invited a bunch of people. Not bad, Drunk Rick, not bad."
25,3,265,Logic,Are you ready?
25,3,266,Morty,"Rick, Supernova's getting away!"
25,3,267,Rick,"Ah, who cares?"
25,3,268,Morty,But.. she was trying to kill us!
25,3,269,Rick,"Morty, twenty people try to kill me every week. I end up getting high with half of 'em. I mean, check it out, Gear Head's here."
25,3,270,Gear Head,"Hmm. Well, that's gonna shoot through me."
25,3,271,Beth,"Morty, you're wearing a Vindicator jacket. Are you a little superhero now?"
25,3,272,Morty,"Everyone in the universe is a hero, Mom. Which is why we don't need jackets.  And I'm pretty sure we don't need Vindicators."
25,3,273,Gear Head,"Don't mind if I do.  Hey, everybody! Look who's a Vindicator!"
25,3,274,Summer,"Man, Grandpa Rick must have gotten shitfaced."
25,3,275,Rick,"Shut up, Summer."
25,3,276,Logic,Can't forget about the one who never seems to get a chance
25,3,277,Crowd,Noob-Noob!
25,3,278,Logic,All the bitches come around for...
25,3,279,Crowd,Noob-Noob!
25,3,280,Logic,His dick gets more visits than...
25,3,281,Crowd,YouTube!
25,3,282,Rick,Who the fuck is Noob-Noob?
25,3,283,Gear Girl #1,I can't believe we're getting gear cream with a Vindicator.
25,3,284,Gear Head,"So, you girls in Gear college or Gear..."
25,3,285,Gear Citizen,Alien terror attack!
25,3,286,Gear Head,"Okay, sounds like a job for... me. I better go get into my alter ego."
25,3,287,Gear Girl #1,So cool!
25,3,288,Gear Girl #2,I know.
25,3,289,Gear Girl #1,"Wait, what alter ego? He was already wearing the jacket."
25,3,290,Gear Head,Gotta know when to hold 'em and...
27,3,1,Tricia,"So, Jessica, I heard you broke up with Brad."
27,3,2,Holly,Who are you gonna date; now that you can date anyone?
27,3,3,Jessica,"I don’t know. I mean, obviously if someone special comes along. B-But I mean really special, like, nothing I’ve even remotely considered in the past."
27,3,4,Morty,Holyshitholyshitholyshit.
27,3,5,Tricia,I want that kind of love like that docking kind of love.
27,3,6,Holly,"Oh, yeah."
27,3,7,Tricia,"Like, penis in the foreskin kind of love Mm-hmm just, like, warm, just like..."
27,3,8,Morty,Hey...  ah...
27,3,9,Rick,"Everybody, fuck off. Morty, I need your help. W-W-W-We We need to go on a quick adventure."
27,3,10,Morty,You said I could go to school today.
27,3,11,Rick,"That was before I needed something, Morty. There’s a plasma shard in the Abadango Cluster. A princess has it. If I get it, I’ll be awesome."
27,3,12,Morty,"We’ve been going non-stop, Rick. It’s not healthy. You know, these are my teenage years. I-I just found out Jessica’s single."
27,3,13,Rick,"Oh, that’s Wow, Morty. Wow. What an exciting life you lead.  Let’s go. In and out, 20 minutes adventure."
27,3,14,Morty,They’re on our tail!
27,3,15,Rick,"Steady, Morty. Five cetons."
27,3,16,Morty,Wha!
27,3,17,Rick,Fire!
27,3,18,Rick,"Pull up, Morty, pull up! Pull up!"
27,3,19,Rick and Morty,
27,3,20,Rick,Fuck.
27,3,21,Morty,
27,3,22,Rick,"Oh, fuck! Fuck! Ahh! Ahh!"
27,3,23,Morty,I can’t fucking do this anymore!
27,3,24,Rick,That was seriously fucked up. We almost died.
27,3,25,Morty,So you agree?
27,3,26,Rick,Fuck yes! That w... T-This was insane! That was pure luck. I was not in control of that situation at all.
27,3,27,Morty,
27,3,28,Rick,"Look at this, Morty. Look at my fucking hand. Look at this shit."
27,3,29,Morty,Why do you... Keep doing this to us?!
27,3,30,Rick,"I don’t know, Morty. Maybe I hate myself, maybe I think I deserve to die. I-I-I-I don’t I don’t know!"
27,3,31,Morty,
27,3,32,Rick,We need a vacation.
27,3,33,Rick,Isn’t that something?
27,3,34,Morty,You were right. Best day spa in the galaxy.
27,3,35,Rick,"It's not even cruel, either. These things are just doing what they do in the wild. It loves swallowing stressed-out creatures for 20 minutes and then puking them up."
27,3,36,Morty,My whole body’s like a baby’s ass.
27,3,37,Alien,"Complimentary psychological detox? Removes all your cognitive toxins,  purifies your system."
27,3,38,Rick,"Oof, this guy on commission or something?"
27,3,39,Morty,I don’t think. Are you on commission?
27,3,40,Alien,We’re not on  commission. We get  paid by the hour. There’s no incentive really-
27,3,41,Rick,"Oh, my god. Okay, listen. W-W-W-We’ll try the machine, but but I’d like you to try something. Try swallowing the giant ball of snot that’s dangling around in the back of your throat.  It’s disgusting. Nobody wants to hear that. Ahem. Ahem! That’s what you do."
27,3,42,Morty,
27,3,43,Rick,"Wow, did you hear me bite that guy's head off? Geez, I really need to chill."
27,3,44,Morty,Maybe you should go through twice.
27,3,45,Rick,"All right, mister comedy man, you don’t have to bust my balls. You’re not helping things."
27,3,46,Morty,"Rick, is this thing supposed to be making this no-"
27,3,47,Toxic Rick,Morty!
27,3,48,Toxic Morty,R-Rick.
27,3,49,Toxic Rick,Morty!
27,3,50,Toxic Morty,Ugh! What Happened?
27,3,51,Toxic Rick ,"We blew up, idiot! Are you really that stupid? Obviously the guy I yelled at overloaded the machine. It takes more than that to kill Rick and Morty, motherfucker!"
27,3,52,Toxic Rick,"But this might do it. Run, Morty!"
27,3,53,Toxic Morty,E-Everything hurts!
27,3,54,Toxic Rick,"That’s because you’re worthless!  Jesus, how big was this explosion? I’m a genius. I don’t have time for this shit."
27,3,55,Toxic Morty,"W-W-We’re in Hell, aren’t we, Rick?"
27,3,56,Toxic Rick,"You’re so stupid, Morty. You’re an  idiot. There’s no such thing as Hell."
27,3,57,Toxic Morty,"I believe you, but I just want to die."
27,3,58,Toxic Rick,You can die when I say so. I control you. I control the universe! Why am I bragging about that? I have nothing to prove. I’m surrounded by inferior pieces of shit and –
27,3,59,Toxic Rick,"Toxins. We’re not in Hell, Morty.  We’re in the detoxifier. The machine didn’t blow up. It worked normally.  It removed our toxins.  We’re the toxins."
27,3,60,Toxic Morty,Aaaaaaaahhhhhhh!
27,3,61,Toxic Rick,"Are you listening, you stupid little garbage person?!  We're what got removed!"
27,3,62,Alien,I hope you both found that detox sufficiently relaxing.
27,3,63,Rick,"Hey, man, listen Those comments I made about your throat?"
27,3,64,Alien,It’s all good.
27,3,65,Rick,"It’s nice of you to let me off the hook. It’s still unacceptable behavior, and I do regret it."
27,3,66,Alien,"Believe me, man, I’ve been working here a long time. I get it."
27,3,67,Morty,"Hey, uh, you mind if I put on some music?"
27,3,68,Rick,Not at all.
27,3,69,Radio,Grab my terrifolds...
27,3,70,Rick,What is that?
27,3,71,Morty,I just hit shuffle.
27,3,72,Rick,Are you kidding?
27,3,73,Morty,Haha.
27,3,74,Rick,"This universe.  Oh, excuse me."
27,3,75,Morty,"We should listen to one random song a day, you know? We’d end up hearing more songs we didn’t like, but we’d discover a lot more that we did."
27,3,76,Rick,"That is an interesting concept. You know, it makes me wonder if there’s an algorithmic expression that could achieve the ideal ratio. Pfft! Listen to me, trying to calculate happiness over here."
27,3,77,Morty,"Hoo, if anyone could, Rick."
27,3,78,Rick,"Hey, here’s something no science could measure. I’m real proud to be your grandpa, Morty."
27,3,79,Morty,"Thanks, Rick. I love you."
27,3,80,Toxic Rick,"Yeah, motherfucker! Yeah! Get it! Get some! Right up your fucking bitch ass, you fuck! Guess who just discovered a new element?! You think you could do that, Morty? You think anyone but me could do that ever in a billion years? Do you think if God existed he could do it? The answer is no. If God exists, it’s fucking me!"
27,3,81,Toxic Morty,"Yes, Rick. I-I agree, Rick."
